sample_id,problem_id,label,span_primary_m,span_secondary_m,y,y_p,penalty_ratio,feasible_constraints,computation_successful,max_constraint_value,n_violated_constraints,violated_constraints,analysis_error,slab_depth_mm,reinforcement_spacing_lay_1_mm,reinforcement_spacing_lay_2_mm,reinforcement_spacing_lay_3_mm,reinforcement_layer_active_2_,reinforcement_layer_active_3_,reinforcement_diameter_mm,concrete_grade_MPa,beam_depth_mm,beam_reinforcement_diameter_mm,beam_reinforcement_spacing_lay_1_mm,beam_reinforcement_spacing_lay_2_mm,beam_reinforcement_layer_active_2_
245,2,h_var_6m,6.0,8.0,209.96254890485991,244167.99577271251,1162.9121338365542,False,True,7.238740205774062,7,w_allowed_tinf_|w_allowed_inc_|max_reinforcement|min_reinforcement_spacing_lay_2|beam_bending_capacity_|beam_min_spacing_lay_2_|beam_deflection_tinf_,,210.0,50.0,47.6,142.9,1.0,0.0,24.0,16.0,400.0,16.0,34.29,30.0,1.0
246,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=183455999.99999997 is outside of the moment–curvature range of the cross-section [484850.82001831697, 177783680.80264467]",280.0,37.0,45.5,62.5,1.0,1.0,14.0,70.0,600.0,12.0,60.0,48.0,1.0
247,2,h_var_6m,6.0,8.0,60.29177509831954,327364.85495515476,5429.676841017062,False,True,11.475353309492467,5,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|beam_bending_capacity_|beam_deflection_tinf_,,100.0,47.6,40.0,200.0,0.0,0.0,14.0,20.0,350.0,16.0,120.0,40.0,1.0
248,2,h_var_6m,6.0,8.0,251.5873796595826,42608.81209591197,169.35989457644905,False,True,3.0090213762759093,7,w_allowed_tinf_|w_allowed_inc_|max_reinforcement|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_min_spacing_lay_1_,,120.0,40.0,37.0,37.0,1.0,1.0,20.0,30.0,500.0,24.0,40.0,120.0,0.0
249,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Deflection integration failed (M outside M–χ range): [deflection_integration] Moment value=10532812.499999998 is outside of the moment–curvature range of the cross-section [108959.09663598309, -0.12639520041431065]",130.0,71.4,50.0,71.4,0.0,1.0,28.0,16.0,600.0,28.0,120.0,48.0,1.0
250,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam M-χ failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -171981.84917459017 dn_b = 0.0)",150.0,66.7,33.3,71.4,0.0,1.0,12.0,40.0,300.0,12.0,120.0,80.0,0.0
251,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=132299999.99999999 is outside of the moment–curvature range of the cross-section [79816.64219613903, 127077500.26829064]",210.0,55.6,71.4,47.6,1.0,0.0,28.0,25.0,300.0,16.0,48.0,80.0,0.0
252,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=108674999.99999999 is outside of the moment–curvature range of the cross-section [29212.733322673706, 98721383.9275268]",330.0,38.5,38.5,100.0,0.0,0.0,32.0,60.0,200.0,10.0,21.82,26.67,1.0
253,2,h_var_6m,6.0,8.0,348.48975488707765,24757.185128203873,71.04135711601057,False,True,2.6057666769859975,4,w_allowed_inc_|max_reinforcement|min_reinforcement_spacing_lay_1|beam_min_spacing_lay_1_,,310.0,43.5,52.6,100.0,0.0,1.0,32.0,40.0,600.0,32.0,34.29,80.0,0.0
254,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=222024000.0 is outside of the moment–curvature range of the cross-section [116265.50301556972, 217877440.6407416]",380.0,250.0,125.0,111.1,1.0,1.0,12.0,90.0,300.0,10.0,20.0,26.67,1.0
255,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=198099000.0 is outside of the moment–curvature range of the cross-section [138395.70073146536, 192534554.16446537]",330.0,55.6,34.5,83.3,1.0,1.0,32.0,25.0,300.0,14.0,21.82,40.0,1.0
256,2,h_var_6m,6.0,8.0,191.29797878483876,1459.1769677483367,7.627769916950022,False,True,1.6,2,w_allowed_inc_|beam_min_spacing_lay_1_,,250.0,41.7,66.7,142.9,1.0,0.0,16.0,90.0,550.0,20.0,24.0,40.0,0.0
257,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Moment–curvature calculation failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -92316.8485325512 dn_b = 0.0)",350.0,111.1,40.0,37.0,0.0,0.0,20.0,70.0,600.0,20.0,24.0,34.29,0.0
258,2,h_var_6m,6.0,8.0,116.37812237813505,43069.48553615134,370.0823200791146,False,True,5.240004122194342,4,w_allowed_tinf_|w_allowed_inc_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_,,110.0,43.5,125.0,38.5,1.0,0.0,16.0,55.0,400.0,14.0,21.82,21.82,1.0
259,2,h_var_6m,6.0,8.0,85.77627662027024,1989.7344727772406,23.196792297079448,False,True,2.625745353745813,4,w_allowed_tinf_|w_allowed_inc_|beam_bending_capacity_|beam_deflection_tinf_,,200.0,100.0,71.4,142.9,1.0,0.0,12.0,25.0,450.0,28.0,60.0,60.0,0.0
260,2,h_var_6m,6.0,8.0,135.52717862187302,8436.407540872566,62.24882438090537,False,True,2.749521366915649,3,w_allowed_tinf_|w_allowed_inc_|beam_min_spacing_lay_1_,,130.0,52.6,52.6,111.1,1.0,0.0,14.0,90.0,600.0,20.0,21.82,60.0,0.0
261,2,h_var_6m,6.0,8.0,148.18790482693043,3843.5857618154882,25.937243436327922,False,True,1.92,4,w_allowed_inc_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,,260.0,125.0,34.5,43.5,0.0,0.0,24.0,30.0,500.0,32.0,60.0,34.29,1.0
262,2,h_var_6m,6.0,8.0,145.56445684941735,19002.55535859564,130.54392377016381,False,True,2.81577872036697,3,w_allowed_inc_|beam_bending_capacity_|beam_deflection_tinf_,,310.0,83.3,142.9,250.0,1.0,0.0,24.0,20.0,400.0,20.0,60.0,120.0,1.0
263,2,h_var_6m,6.0,8.0,282.31992674548394,568718.2036865822,2014.4458460393798,False,True,8.640626178060439,7,w_allowed_tinf_|w_allowed_inc_|max_reinforcement|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_,,170.0,33.3,34.5,37.0,1.0,0.0,24.0,20.0,600.0,20.0,26.67,34.29,1.0
264,2,h_var_6m,6.0,8.0,294.2000612965561,9057.097378753837,30.78550473048409,False,True,1.6491690960347405,4,w_allowed_inc_|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,350.0,50.0,200.0,58.8,1.0,1.0,24.0,55.0,350.0,24.0,30.0,30.0,0.0
265,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=72261000.0 is outside of the moment–curvature range of the cross-section [22529.138019812, 65343407.43942012]",350.0,35.7,62.5,125.0,0.0,0.0,20.0,50.0,200.0,16.0,60.0,60.0,0.0
266,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=67823999.99999999 is outside of the moment–curvature range of the cross-section [48458.58416209843, 61896533.889549345]",230.0,33.3,76.9,37.0,1.0,0.0,12.0,16.0,350.0,10.0,120.0,80.0,1.0
267,2,h_var_6m,6.0,8.0,262.96782960991305,60674.97164127885,230.73153750891967,False,True,2.7090955681401696,5,w_allowed_inc_|min_reinforcement_spacing_lay_1|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,360.0,45.5,50.0,66.7,0.0,0.0,32.0,30.0,350.0,32.0,40.0,26.67,0.0
268,2,h_var_6m,6.0,8.0,72.7967361349979,14852.635064566211,204.02885971457215,False,True,2.956875269149976,6,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|beam_bending_capacity_|beam_min_spacing_lay_1_|beam_deflection_tinf_,,110.0,125.0,83.3,90.9,1.0,0.0,10.0,70.0,250.0,20.0,30.0,34.29,0.0
269,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=116753999.99999999 is outside of the moment–curvature range of the cross-section [53200.19378195434, 112452556.92114477]",160.0,43.5,250.0,166.7,1.0,1.0,32.0,90.0,250.0,16.0,48.0,24.0,0.0
270,2,h_var_6m,6.0,8.0,205.7183548349467,11097.566005838218,53.94543435242854,False,True,2.4354335870740966,4,w_allowed_inc_|min_reinforcement_spacing_lay_1|beam_bending_capacity_|beam_deflection_tinf_,,240.0,34.5,166.7,71.4,0.0,1.0,20.0,55.0,350.0,14.0,60.0,34.29,1.0
271,2,h_var_6m,6.0,8.0,161.56928664353376,5666.448661584757,35.07132314130036,False,True,2.6243869859699123,3,w_allowed_inc_|beam_bending_capacity_|beam_deflection_tinf_,,230.0,55.6,100.0,66.7,1.0,0.0,20.0,45.0,450.0,16.0,48.0,48.0,0.0
272,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=51755999.99999999 is outside of the moment–curvature range of the cross-section [16177.89157843019, 29030635.72049283]",370.0,55.6,50.0,90.9,0.0,0.0,20.0,16.0,250.0,14.0,120.0,48.0,0.0
273,2,h_var_6m,6.0,8.0,299.48652028288336,2914.7840606783875,9.732605186788359,False,True,1.807619349089685,5,w_allowed_inc_|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|beam_bending_capacity_|beam_deflection_tinf_,,390.0,38.5,33.3,166.7,1.0,1.0,20.0,45.0,450.0,32.0,80.0,34.29,0.0
274,2,h_var_6m,6.0,8.0,474.24025346496575,156463.03288760205,329.9235603566509,False,True,4.458043397587571,6,max_reinforcement|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_deflection_tinf_,,150.0,125.0,37.0,33.3,1.0,1.0,32.0,35.0,400.0,14.0,48.0,34.29,1.0
275,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam M-χ failed: Maximum number of iterations reached.
Last iteration reached a unbalance of:                 dn_a = -181902.68468388612 dn_b = 0.0)",240.0,41.7,47.6,43.5,1.0,0.0,20.0,60.0,450.0,12.0,60.0,120.0,1.0
276,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=176624999.99999997 is outside of the moment–curvature range of the cross-section [132637.08738499196, 174846435.09612736]",230.0,40.0,83.3,111.1,1.0,0.0,14.0,20.0,300.0,24.0,48.0,21.82,0.0
277,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=122975999.99999999 is outside of the moment–curvature range of the cross-section [113784.72172288239, 118785724.5160028]",160.0,41.7,55.6,90.9,1.0,0.0,32.0,25.0,400.0,10.0,34.29,24.0,0.0
278,2,h_var_6m,6.0,8.0,218.82627539314052,15205.959695327962,69.48872875530658,False,True,3.396184783790323,5,w_allowed_tinf_|w_allowed_inc_|max_reinforcement|max_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2,,210.0,250.0,37.0,142.9,1.0,1.0,24.0,35.0,500.0,32.0,80.0,80.0,0.0
279,2,h_var_6m,6.0,8.0,138.31405915292314,2746.0373402517857,19.853638574916705,False,True,1.8247895328887291,4,w_allowed_inc_|beam_bending_capacity_|beam_min_spacing_lay_2_|beam_deflection_tinf_,,390.0,62.5,43.5,41.7,0.0,1.0,12.0,25.0,450.0,16.0,60.0,24.0,1.0
280,2,h_var_6m,6.0,8.0,1000000000000.0,1000000000000.0,1.0,False,False,100.0,24,w_allowed_tinf_|w_allowed_inc_|bending_capacity_|shear_VRd_max_|min_slab_depth_fire_|min_reinforcement_crack_|min_reinforcement_ductility_|max_reinforcement|max_reinforcement_spacing_lay_1|max_reinforcement_spacing_lay_2|max_reinforcement_spacing_lay_3|min_reinforcement_spacing_lay_1|min_reinforcement_spacing_lay_2|min_reinforcement_spacing_lay_3|reinforcement_outside_cross_section|beam_bending_capacity_|beam_shear_VRd_max_|beam_min_width_fire_|beam_min_reinforcement_crack_|beam_min_reinforcement_duct_|beam_max_reinforcement_|beam_min_spacing_lay_1_|beam_min_spacing_lay_2_|beam_deflection_tinf_,"Beam analysis failed: Beam deflection integration failed: [deflection_integration] Moment value=114444000.0 is outside of the moment–curvature range of the cross-section [31626.886078796713, 102250481.13098589]",290.0,35.7,100.0,76.9,1.0,0.0,32.0,55.0,200.0,12.0,30.0,21.82,1.0
